N° de la ligne,N° de station,Nom de station
66,3,LYCÉE TECHNIQUE TEBOURBA
66,4,HOPITAL TEBOURBA
66,5,FRIGO
66,6,ROUTE CHOUIGUI
66,7,ENTREE CHOUIGUI
66,8,FORET DE TEBOURBA
66,9,CROISEMENT MATEUR
66,10,LYCÉE EDKHILA
66,11,EDKHILA
66,12,TERMINUS EDKHILA
66 Retour,1,TERMINUS EDKHILA
66 Retour,2,EDKHILA
66 Retour,3,LYCÉE EDKHILA
66 Retour,4,CROISEMENT MATEUR
66 Retour,5,FORET DE TEBOURBA
66 Retour,6,ENTREE CHOUIGUI
66 Retour,7,ROUTE CHOUIGUI
66 Retour,8,FRIGO
66 Retour,9,HOPITAL TEBOURBA
66 Retour,10,LYCÉE TECHNIQUE TEBOURBA
66 Retour,11,CITÉ ERRAJET
66 Retour,12,E.P TEBOURBA
66 Retour,13,TERMINUS TEBOURBA
66B,1,TERMINUS TEBOURBA
66B,2,CITÉ ERRAJET
66B,3,LYCÉE TECHNIQUE TEBOURBA
66B,4,HOPITAL TEBOURBA
66B,5,FRIGO
66B,6,ROUTE CHOUIGUI
66B,7,ENTREE CHOUIGUI
66B,8,FORET DE TEBOURBA
66B,9,CROISEMENT MATEUR
66B,10,LYCEE EDKHILA
66B,11,SIDI ABD ELBASSETTE
66B,12,AIN EZOMMITE
66B,13,FERME EL HAJRI
66B,14,ELMELEHA
66B,15,EL BARRAGE
66B,16,CITÉ EL AYARI
66B,17,ECOLE EL HAWARIA
66B,18,LANSARINE
66B Retour,1,LANSARINE
66B Retour,2,ECOLE EL HAWARIA
66B Retour,3,CITÉ EL AYARI
66B Retour,4,EL BARRAGE
66B Retour,5,ELMELEHA
66B Retour,6,FERME EL HAJRI
66B Retour,7,AIN EZOMMITE
66B Retour,8,SIDI ABD ELBASSETTE
66B Retour,9,LYCEE EDKHILA
66B Retour,10,CROISEMENT MATEUR
66B Retour,11,FORET DE TEBOURBA
66B Retour,12,ENTREE CHOUIGUI
66B Retour,13,ROUTE CHOUIGUI
66B Retour,14,FRIGO
66B Retour,15,HOPITAL TEBOURBA
66B Retour,16,LYCÉE TECHNIQUE TEBOURBA
66B Retour,17,CITÉ ERRAJET
66B Retour,18,TERMINUS TEBOURBA
93,1,RABATTEMENT KHAIREDDINE MANNOUBA
93,2,TERMINUS 16A 93
93  Retour,1,RABATTEMENT KHAIREDDINE MANNOUBA
94  Retour,2,TERMINUS 16A 93
68,1,ALI BALAHOUAN
68,2,SIDI ALOUI
68,3,IMMEUBLE CHEFIA
68,4,BOUCHOUCHA-ALLER
68,5,20 MARS ALLER
68,6,CHEBBI ALLER
68,7,BORTAL ALLER
68,8,CHAMP DE COURSE KSAR SAID ALLER
68,9,MAGAZIN CARREFOUR
68,10,CAFÉ LA PAIX
68,11,MESS DES OFFICIERS
68,12,CITÉ SFAR
68,13,TERMINUS 18 JANVIER
68 Retour,1,TERMINUS 18 JANVIER
68 Retour,2,CITÉ SFAR
68 Retour,3,MESS DES OFFICIERS
68 Retour,4,CAFÉ LA PAIX
68 Retour,5,MAGAZIN CARREFOUR
68 Retour,6,CHAMP DE COURSE KSAR SAID RETOUR
68 Retour,7,BORTAL RETOUR
68 Retour,8,CHEBBI RETOUR
68 Retour,9,RELAIS BARDO
68 Retour,10,20 MARS RETOUR
68 Retour,11,BOUCHOUCHA-RETOUR
68 Retour,12,IMMEUBLE CHEFIA
68 Retour,13,BAB SAADOUN RETOUR
68 Retour,14,BAB ABDESLEM-RETOUR
68 Retour,15,BAB LAASSAL
68 Retour,16,ALI BALAHOUAN
55,1,ALI BALAHOUAN
55,2,SIDI ALOUI
55,3,IMMEUBLE CHEFIA
55,4,BOUCHOUCHA-ALLER
55,5,20 MARS ALLER
55,6,CHEBBI ALLER
55,7,BORTAL ALLER
55,8,CHAMP DE COURSE KSAR SAID ALLER
55,9,INEPS
55,10,DÉLÉGATION DAOUAR HICHER
55,11,USINE
55,12,MOSQUÉE DAOUAR HICHER
55,13,TAXIPHONE DAOUAR HICHER
55,14,TERMINUS HOPITAL DAOUAR HICHER
55 Retour,1,TERMINUS HOPITAL DAOUAR HICHER
55 Retour,2,TAXIPHONE DAOUAR HICHER
55 Retour,3,MOSQUÉE DAOUAR HICHER
55 Retour,4,USINE
55 Retour,5,DÉLÉGATION DAOUAR HICHER
55 Retour,6,INEPS
55 Retour,7,CHAMP DE COURSE KSAR SAID RETOUR
55 Retour,8,BORTAL RETOUR
55 Retour,9,CHEBBI RETOUR
55 Retour,10,RELAIS BARDO
55 Retour,11,20 MARS RETOUR
55 Retour,12,BOUCHOUCHA-RETOUR
55 Retour,13,IMMEUBLE CHEFIA
55 Retour,14,BAB SAADOUN RETOUR
55 Retour,15,BAB ABDESLEM-RETOUR
55 Retour,16,BAB LAASSAL
55 Retour,17,ALI BALAHOUAN
16,1,ALI BALAHOUAN
16,2,SIDI ALOUI
16,3,IMMEUBLE CHEFIA
16,4,BOUCHOUCHA-ALLER
16,5,20 MARS ALLER
16,6,CHEBBI ALLER
16,7,BORTAL ALLER
16,8,CHAMP DE COURSE KSAR SAID ALLER
16,9,INEPS
16,10,BOUDREYA
16,11,GAALOUL
16,12,INOPLAST
16,13,SECTION MANOUBA
16,14,CASERNE OUED ELIL 1
16,15,CASERNE OUED ELIL 2
16,16,CITE MILITAIRE
16,17,MOEZEYA
16,18,GARDE NATIONAL OUED ELLIL
16,19,MOSQUÉE OUED ELLIL
16,20,CHOCO TOM
16,21,CITE EL BOSTANE
16,22,ECOLE PRIMAIRE
16,23,BEJAWA 2
16,24,POMPAGE
16,25,ERRIADH
16,26,ZONE F
16,27,SAIDA
16,28,OUED CHAFROU
16,29,EL HBIBIA 1
16,30,EL HBIBIA 2
16,31,EL HBIBIA
16,32,TERMINUS 16
16 Retour,1,TERMINUS 16
16 Retour,2,EL HBIBIA
16 Retour,3,EL HBIBIA 2
16 Retour,4,EL HBIBIA 1
16 Retour,5,OUED CHAFROU
16 Retour,6,SAIDA
16 Retour,7,ZONE F
16 Retour,8,ERRIADH
16 Retour,9,POMPAGE
16 Retour,10,BEJAWA 2
16 Retour,11,ECOLE PRIMAIRE
16 Retour,12,CITE EL BOSTANE
16 Retour,13,CHOCO TOM
16 Retour,14,MOSQUÉE OUED ELLIL
16 Retour,15,GARDE NATIONAL OUED ELLIL
16 Retour,16,MOEZEYA
16 Retour,17,CITE MILITAIRE
16 Retour,18,CASERNE OUED ELIL 2
16 Retour,19,CASERNE OUED ELIL 1
16 Retour,20,SECTION MANOUBA
16 Retour,21,INOPLAST
16 Retour,22,GAALOUL
16 Retour,23,BOUDREYA
16 Retour,24,INEPS
16 Retour,25,CHAMP DE COURSE KSAR SAID RETOUR
16 Retour,26,BORTAL RETOUR
16 Retour,27,CHEBBI RETOUR
16 Retour,28,RELAIS BARDO
16 Retour,29,BOUCHOUCHA-RETOUR
16 Retour,30,IMMEUBLE CHEFIA
16 Retour,31,BAB SAADOUN RETOUR
16 Retour,32,BAB ABDESLEM-RETOUR
16 Retour,33,BAB LAASSAL
16 Retour,34,ALI BALAHOUAN
16/,1,ALI BALAHOUAN
16/,2,SIDI ALOUI
16/,3,IMMEUBLE CHEFIA
16/,4,BOUCHOUCHA-ALLER
16/,5,20 MARS ALLER
16/,6,CHEBBI ALLER
16/,7,BORTAL ALLER
16/,8,CHAMP DE COURSE KSAR SAID ALLER
16/,9,INEPS
16/,10,BOUDREYA
16/,11,GAALOUL
16/,12,INOPLAST
16/,13,SECTION MANOUBA
16/,14,CASERNE OUED ELIL 1
16/,15,CASERNE OUED ELIL 2
16/,16,CITE MILITAIRE
16/,17,MOEZEYA
16/,18,GARDE NATIONAL OUED ELLIL
16/,19,MOSQUÉE OUED ELLIL
16/,20,CHOCO TOM
16/,21,CITE EL BOSTANE
16/,22,ECOLE PRIMAIRE
16/,23,BEJAWA 2
16/,24,POMPAGE
16/,25,ERRIADH
16/,26,ZONE F
16/,27,SAIDA
16/,28,MOSQUÉE SAIDA
16/,29,CANAL MAJERDA
16/,30,CITÉ ENNASSIM
16/ Retour,1,CITÉ ENNASSIM
16/ Retour,2,CANAL MAJERDA
16/ Retour,3,MOSQUÉE SAIDA
16/ Retour,4,SAIDA
16/ Retour,5,ZONE F
16/ Retour,6,ERRIADH
16/ Retour,7,POMPAGE
16/ Retour,8,BEJAWA 2
16/ Retour,9,ECOLE PRIMAIRE
16/ Retour,10,CITE EL BOSTANE
16/ Retour,11,CHOCO TOM
16/ Retour,12,MOSQUÉE OUED ELLIL
16/ Retour,13,GARDE NATIONAL OUED ELLIL
16/ Retour,14,MOEZEYA
16/ Retour,15,CITE MILITAIRE
16/ Retour,16,CASERNE OUED ELIL 2
16/ Retour,17,CASERNE OUED ELIL 1
16/ Retour,18,SECTION MANOUBA
16/ Retour,19,INOPLAST
16/ Retour,20,GAALOUL
16/ Retour,21,BOUDREYA
16/ Retour,22,INEPS
16/ Retour,23,CHAMP DE COURSE KSAR SAID RETOUR
16/ Retour,24,BORTAL RETOUR
16/ Retour,25,CHEBBI RETOUR
16/ Retour,26,RELAIS BARDO
16/ Retour,27,20 MARS RETOUR
16/ Retour,28,BOUCHOUCHA-RETOUR
16/ Retour,29,IMMEUBLE CHEFIA
16/ Retour,30,BAB SAADOUN RETOUR
16/ Retour,31,BAB ABDESLEM-RETOUR
16/ Retour,32,BAB LAASSAL
16/ Retour,33,ALI BALAHOUAN
56,1,ALI BALAHOUAN
56,2,SIDI ALOUI
56,3,IMMEUBLE CHEFIA
56,4,BOUCHOUCHA-ALLER
56,5,20 MARS ALLER
56,6,CHEBBI ALLER
56,7,BORTAL ALLER
56,8,CHAMP DE COURSE KSAR SAID ALLER
56,9,INEPS
56,10,DÉLÉGATION DAOUAR HICHER
56,11,CAFÉ HAMMEM
56,12,BAIGNEUR
56,13,MOSQUÉE AVENUE CHEBBI
56,14,SABBELA (56)
56,15,AFFAIRES SOCIALES
56,16,TERMINUS 56 72
56 Retour,1,TERMINUS 56 72
56 Retour,2,AFFAIRES SOCIALES
56 Retour,3,SABBELA (56)
56 Retour,4,MOSQUÉE AVENUE CHEBBI
56 Retour,5,BAIGNEUR
56 Retour,6,CAFÉ HAMMEM
56 Retour,7,DÉLÉGATION DAOUAR HICHER
56 Retour,8,INEPS
56 Retour,9,CHAMP DE COURSE KSAR SAID RETOUR
56 Retour,10,BORTAL RETOUR
56 Retour,11,CHEBBI RETOUR
56 Retour,12,RELAIS BARDO
56 Retour,13,20 MARS RETOUR
56 Retour,14,BOUCHOUCHA-RETOUR
56 Retour,15,IMMEUBLE CHEFIA
56 Retour,16,BAB SAADOUN RETOUR
56 Retour,17,BAB ABDESLEM-RETOUR
56 Retour,18,BAB LAASSAL
56 Retour,19,ALI BALAHOUAN
77,1,TERMINUS TUNIS MARINE BUS
77,2,CHARGUIA1
77,3,FOIRE LA CHARGUIA
77,4,DEPOT CHARGUIA
77,5,CHARGUIA 2
77,6,LES ABATTOIRS
77,7,PLACE SALA CENTRE
77,8,ARRÉT BAB HADID
77,9,MAGRO
77,10,CITÉ ELLIL
77,11,HOPITAL MAHMOUD MATRI
77,12,TOUBEN 2
77,13,CROISEMENT RIADH ANDALOUS
77,14,MARBRERIE
77,15,CITÉ EL GHAZELA
77,16,USINE DE CARRELAGE
77,17,CITÉ POPULAIRE ENNAHLI
77,18,CARRIÉRE NAHLI
77,19,NAHLI
77,20,NAHLI 2
77,21,NAHLI 3
77,22,GEANT
77,23,GUICHET GÉANT
77,24,KIOSQUE AGILE
77,25,SABALET BEN AMAR
77,26,EL MACHTA
77,27,PÉAGE
77,28,ARRÉT USINE
77,29,OUED ELMELAH
77,30,ARRÉT EL KAABI
77,31,PONT BIZERTE GLASSE RETOUR
77,32,TOBYAS
77,33,METHALI
77,34,OUED MAJERDA
77,35,GESSIR 1
77,36,GESSIR 2
77,37,HUILERIE ENTRÉE GALAAT
77,38,RÉSERVOIR D'EAU
77,39,EJJBAL
77,40,EL FAJJA
77,41,EJJBAL 2
77,42,EJJBAL 3
77,43,MUNICIPALE
77,44,BEN NICHA
77,45,KAMBOUZA
77,46,ERRMILA
77,47,ROUTE LYCÉE
77,48,ECOLE PRIMAIRE
77,49,TERMINUS 44/44A/77
77 Retour,1,TERMINUS 44/44A/77
77 Retour,2,ECOLE PRIMAIRE
77 Retour,3,ROUTE LYCÉE
77 Retour,4,ERRMILA
77 Retour,5,KAMBOUZA
77 Retour,6,BEN NICHA
77 Retour,7,MUNICIPALE
77 Retour,8,EJJBAL 3
77 Retour,9,EJJBAL 2
77 Retour,10,EL FAJJA
77 Retour,11,EJJBAL
77 Retour,12,RÉSERVOIR D'EAU
77 Retour,13,HUILERIE ENTRÉE GALAAT
77 Retour,14,GESSIR 2
77 Retour,15,GESSIR 1
77 Retour,16,OUED MAJERDA
77 Retour,17,METHALI
77 Retour,18,TOBYAS
77 Retour,19,PONT BIZERTE GLASSE RETOUR
77 Retour,20,ARRÉT EL KAABI
77 Retour,21,OUED ELMELAH
77 Retour,22,ARRÉT USINE
77 Retour,23,PÉAGE
77 Retour,24,EL MACHTA
77 Retour,25,SABALET BEN AMAR
77 Retour,26,KIOSQUE AGILE
77 Retour,27,GUICHET GÉANT
77 Retour,28,GEANT
77 Retour,29,NAHLI 3
77 Retour,30,NAHLI 2
77 Retour,31,NAHLI
77 Retour,32,CARRIÉRE NAHLI
77 Retour,33,CITÉ POPULAIRE ENNAHLI
77 Retour,34,USINE DE CARRELAGE
77 Retour,35,CITÉ EL GHAZELA
77 Retour,36,MARBRERIE
77 Retour,37,CROISEMENT RIADH ANDALOUS
77 Retour,38,TOUBEN 2
77 Retour,39,HOPITAL MAHMOUD MATRI
77 Retour,40,CITÉ ELLIL
77 Retour,41,MAGRO
77 Retour,42,ARRÉT BAB HADID
77 Retour,43,PLACE SALA CENTRE
77 Retour,44,LES ABATTOIRS
77 Retour,45,CHARGUIA 2
77 Retour,46,DEPOT CHARGUIA
77 Retour,47,FOIRE LA CHARGUIA
77 Retour,48,CHARGUIA1
77 Retour,49,TERMINUS TUNIS MARINE BUS
6B,1,10 DECEMBRE
6B,2,EL ANBARIA
6B,3,MOSQUÉE ARIANA EL JADIDA
6B,4,ARIANA SUPÉRIEUR
6B,5,TERMINUS CITÉ EL MALLAHA
6B Retour,1,TERMINUS CITÉ EL MALLAHA
6B Retour,2,ARIANA SUPÉRIEUR
6B Retour,3,MOSQUÉE ARIANA EL JADIDA
6B Retour,4,EL ANBARIA
6B Retour,5,10 DECEMBRE
6,1,10 DECEMBRE
6,2,EL ANBARIA
6,3,LYCEE ARIANA
6,4,PLACE SALA CENTRE
6,5,FOYER ARIANA
6,6,LES ABATTOIRS
6,7,CITÉ ENNOZHA
6,8,BORJE LOUZIR
6,9,SIDI SOUFIENE
6,10,TERMINUS SIDI SOUFIENE
6 Retour,1,TERMINUS SIDI SOUFIENE
6 Retour,2,SIDI SOUFIENE
6 Retour,3,BORJE LOUZIR
6 Retour,4,LES ABATTOIRS
6 Retour,5,FOYER ARIANA
6 Retour,6,PLACE SALA CENTRE
6 Retour,7,LA POSTE
6 Retour,8,LYCEE ARIANA
6 Retour,9,EL ANBARIA
6 Retour,10,10 DECEMBRE
27,1,10 DECEMBRE
27,2,EL ANBARIA
27,3,LYCÉE KHEREDINNE
27,4,LA POSTE
27,5,ARRÉT BAB HADID
27,6,MAGRO
27,7,CAFÉ LESKALE
27,8,LAKRADE
27,9,ENKHILETTE
27,10,EL GHAZELA
27,11,LYCÉE EL WAFA
27,12,LA PETITE ARIANA
27,13,JAAFER1
27,14,JAAFER ESSEBELLE
27,15,MOSQUÉE JAAFER
27,16,ORANGE
27,17,AICHOUCHA
27,18,SIDI AMOR
27,19,LYCÉE SIDI AMOR
27,20,BUREAU DE POSTE RAOUED
27,21,CAFÉ MANACHOU
27,22,LYCÉE RAOUED
27,23,TERMINUS RAOUED
27 Retour,1,TERMINUS RAOUED
27 Retour,2,LYCÉE RAOUED
27 Retour,3,CAFÉ MANACHOU
27 Retour,4,BUREAU DE POSTE RAOUED
27 Retour,5,LYCÉE SIDI AMOR
27 Retour,6,SIDI AMOR
27 Retour,7,AICHOUCHA
27 Retour,8,ORANGE
27 Retour,9,MOSQUÉE JAAFER
27 Retour,10,JAAFER ESSEBELLE
27 Retour,11,JAAFER1
27 Retour,12,LA PETITE ARIANA
27 Retour,13,LYCÉE EL WAFA
27 Retour,14,EL GHAZELA
27 Retour,15,ENKHILETTE
27 Retour,16,LAKRADE
27 Retour,17,CAFÉ LESKALE
27 Retour,18,MAGRO
27 Retour,19,ARRÉT BAB HADID
27 Retour,20,LA POSTE
27 Retour,21,LYCÉE KHEREDINNE
27 Retour,22,EL ANBARIA
27 Retour,23,10 DECEMBRE
527,1,JEANS JAURES
527,2,STEG JEANS JAURES ALLER
527,3,PLACE DES DROITS DE L'HOMME
527,4,MOHAMED V
527,5,MAISON BLANCHE
527,6,BANQUE DE L'HABITAT
527,7,MONTPLAISIR
527,8,CITÉ EL KHADHRA
527,9,CHARGUIA1
527,10,FOIRE LA CHARGUIA
527,11,CHARGUIA 2
527,12,CITÉ NOZHA
527,13,LAKRADE
527,14,ENKHILETTE
527,15,SALON BADER
527,16,TUNISIE TÉLÉCOM EL GHAZELA
527,17,MAGAZIN AZIZA
527,18,ECOLE ABU EL KACEM ECHEBI
527,19,TERMINUS CITÉ EL GHAZELA
527 Retour,1,TERMINUS CITÉ EL GHAZELA
527 Retour,2,ECOLE ABU EL KACEM ECHEBI
527 Retour,3,MAGAZIN AZIZA
527 Retour,4,TUNISIE TÉLÉCOM EL GHAZELA
527 Retour,5,SALON BADER
527 Retour,6,ENKHILETTE
527 Retour,7,LAKRADE
527 Retour,8,CITÉ NOZHA
527 Retour,9,CHARGUIA 2
527 Retour,10,FOIRE LA CHARGUIA
527 Retour,11,CHARGUIA1
527 Retour,12,CITÉ EL KHADHRA
527 Retour,13,MONTPLAISIR
527 Retour,14,BANQUE DE L'HABITAT
527 Retour,15,MAISON BLANCHE
527 Retour,16,MOHAMED V
527 Retour,17,PLACE DES DROITS DE L'HOMME
527 Retour,18,STEG JEANS JAURES ALLER
527 Retour,19,JEANS JAURES
27A,1,10 DECEMBRE
27A,2,EL ANBARIA
27A,3,LYCÉE KHEREDINNE
27A,4,LA POSTE
27A,5,ARRÉT BAB HADID
27A,6,MAGRO
27A,7,CAFÉ LESKALE
27A,8,LAKRADE
27A,9,ENKHILETTE
27A,10,EL GHAZELA
27A,11,SALON BADER
27A,12,TUNISIE TÉLÉCOM EL GHAZELA
27A,13,MAGAZIN AZIZA
27A,14,ECOLE ABU EL KACEM ECHEBI
27A,15,TERMINUS CITÉ EL GHAZELA
27A Retour,1,TERMINUS CITÉ EL GHAZELA
27A Retour,2,ECOLE ABU EL KACEM ECHEBI
27A Retour,3,MAGAZIN AZIZA
27A Retour,4,TUNISIE TÉLÉCOM EL GHAZELA
27A Retour,5,SALON BADER
27A Retour,6,EL GHAZELA
27A Retour,7,ENKHILETTE
27A Retour,8,LAKRADE
27A Retour,9,CAFÉ LESKALE
27A Retour,10,MAGRO
27A Retour,11,ARRÉT BAB HADID
27A Retour,12,LA POSTE
27A Retour,13,LYCÉE KHEREDINNE
27A Retour,14,EL ANBARIA
27A Retour,15,10 DECEMBRE
27C,1,10 DECEMBRE
27C,2,EL ANBARIA
27C,3,LYCÉE KHEREDINNE
27C,4,LA POSTE
27C,5,ARRÉT BAB HADID
27C,6,MAGRO
27C,7,CAFÉ LESKALE
27C,8,LAKRADE
27C,9,ENKHILETTE
27C,10,EL GHAZELA
27C,11,LYCÉE EL WAFA
27C,12,LA PETITE ARIANA
27C,13,JAAFER1
27C,14,JAAFER ESSEBELLE
27C,15,MOSQUÉE JAAFER
27C,16,ORANGE
27C,17,AICHOUCHA
27C,18,SIDI AMOR
27C,19,MOSQUÉE CITÉ CHAKER RAOUED
27C,20,CITÉ CHAKER RAOUED
27C,21,STADE ESSIEBE
27C,22,ECOLE NATIONALE DES PRISONS
27C,23,EJLAME
27C,24,MOSQUÉE BORJE TOUILE
27C,25,CITÉ 26/26
27C,26,GUICHET GÉANT
27C,27,CITE EL BOKRI
27C Retour,1,CITE EL BOKRI
27C Retour,2,GUICHET GÉANT
27C Retour,3,CITÉ 26/26
27C Retour,4,MOSQUÉE BORJE TOUILE
27C Retour,5,EJLAME
27C Retour,6,ECOLE NATIONALE DES PRISONS
27C Retour,7,STADE ESSIEBE
27C Retour,8,CITÉ CHAKER RAOUED
27C Retour,9,MOSQUÉE CITÉ CHAKER RAOUED
27C Retour,10,SIDI AMOR
27C Retour,11,AICHOUCHA
27C Retour,12,ORANGE
27C Retour,13,MOSQUÉE JAAFER
27C Retour,14,JAAFER ESSEBELLE
27C Retour,15,JAAFER1
27C Retour,16,LA PETITE ARIANA
27C Retour,17,LYCÉE EL WAFA
27C Retour,18,EL GHAZELA
27C Retour,19,ENKHILETTE
27C Retour,20,LAKRADE
27C Retour,21,CAFÉ LESKALE
27C Retour,22,MAGRO
27C Retour,23,ARRÉT BAB HADID
27C Retour,24,LA POSTE
27C Retour,25,LYCÉE KHEREDINNE
27C Retour,26,EL ANBARIA
27C Retour,27,10 DECEMBRE
18C,1,10 DECEMBRE
18C,2,TOUTA 10 DECEMBRE
18C,3,EL ANBARIA
18C,4,LYCÉE KHEREDINNE
18C,5,LA POSTE
18C,6,PLACE SALA CENTRE
18C,7,FOYER ARIANA
18C,8,CAFÉ HAMIED 18C
18C,9,MONOPRIX
18C,10,HAMADI ABID
18C,11,SHELL SOUKRA
18C,12,RUE AÉROPORT
18C,13,P.T.T SOUKRA
18C,14,RESTAURANT LE BOEUF
18C,15,CLUB DE GARDE NATIONAL
18C,16,SOUKRA
18C,17,MOSQUÉE SIDI FRAJ
18C,18,PHARMACIE DE NUIT
18C,19,PARC SOUKRA
18C,20,RUE IRAQ
18C,21,EZOIDIA
18C,22,MONGI SLIM
18C,23,SIDI DAOUED
18C,24,CITÉ MOHAMED ALI
18C,25,YASSMINA1
18C,26,YASSMINA 2
18C,27,BYRSA1
18C,28,BIRSA 2
18C,29,CARTHAGE HANNIBAL
18C Retour,1,CARTHAGE HANNIBAL
18C Retour,2,THEATRE DE CARTHAGE
18C Retour,3,PHENIX CARTHAGE
18C Retour,4,BIRSA 2
18C Retour,5,BYRSA1
18C Retour,6,YASSMINA 2
18C Retour,7,YASSMINA1
18C Retour,8,CITÉ MOHAMED ALI
18C Retour,9,SIDI DAOUED
18C Retour,10,MONGI SLIM
18C Retour,11,EZOIDIA
18C Retour,12,RUE IRAQ
18C Retour,13,PARC SOUKRA
18C Retour,14,PHARMACIE DE NUIT
18C Retour,15,MOSQUÉE SIDI FRAJ
18C Retour,16,SOUKRA
18C Retour,17,CLUB DE GARDE NATIONAL
18C Retour,18,RESTAURANT LE BOEUF
18C Retour,19,P.T.T SOUKRA
18C Retour,20,RUE AÉROPORT
18C Retour,21,SHELL SOUKRA
18C Retour,22,HAMADI ABID
18C Retour,23,MONOPRIX
18C Retour,24,CAFÉ HAMIED 18C
18C Retour,25,FOYER ARIANA
18C Retour,26,PLACE SALA CENTRE
18C Retour,27,LA POSTE
18C Retour,28,LYCÉE KHEREDINNE
18C Retour,29,EL ANBARIA
18C Retour,30,TOUTA 10 DECEMBRE
18C Retour,31,10 DECEMBRE
18,1,10 DECEMBRE
18,2,TOUTA 10 DECEMBRE
18,3,EL ANBARIA
18,4,LYCÉE KHEREDINNE
18,5,LA POSTE
18,6,PLACE SALA CENTRE
18,7,FOYER ARIANA
18,8,CAFÉ HAMIED 18C
18,9,MONOPRIX
18,10,HAMADI ABID
18,11,SHELL SOUKRA
18,12,RUE AÉROPORT
18,13,P.T.T SOUKRA
18,14,E.P SOUKRA
18,15,GOLFE DE CARTHAGE
18,16,CLUB DES AVOCAT
18,17,CAFÉ BALBOULI
18,18,TV HANNIBAL
18,19,CHOTRANA 2
18,20,CHOTRANA 3
18,21,CLUB DE GARDE NATIONAL
18,22,SOUKRA
18,23,MOSQUÉE SIDI FRAJ
18,24,PHARMACIE DE NUIT
18,25,PARC SOUKRA
18,26,RUE IRAQ
18,27,EZOIDIA
18,28,MONGI SLIM
18 Retour,1,MONGI SLIM
18 Retour,2,EZOIDIA
18 Retour,3,RUE IRAQ
18 Retour,4,PARC SOUKRA
18 Retour,5,PHARMACIE DE NUIT
18 Retour,6,MOSQUÉE SIDI FRAJ
18 Retour,7,SOUKRA
18 Retour,8,CLUB DE GARDE NATIONAL
18 Retour,9,CHOTRANA 3
18 Retour,10,CHOTRANA 2
18 Retour,11,TV HANNIBAL
18 Retour,12,CAFÉ BALBOULI
18 Retour,13,CLUB DES AVOCAT
18 Retour,14,GOLFE DE CARTHAGE
18 Retour,15,E.P SOUKRA
18 Retour,16,P.T.T SOUKRA
18 Retour,17,RUE AÉROPORT
18 Retour,18,SHELL SOUKRA
18 Retour,19,HAMADI ABID
18 Retour,20,MONOPRIX
18 Retour,21,CAFÉ HAMIED 18C
18 Retour,22,FOYER ARIANA
18 Retour,23,PLACE SALA CENTRE
18 Retour,24,LA POSTE
18 Retour,25,LYCÉE KHEREDINNE
18 Retour,26,EL ANBARIA
18 Retour,27,TOUTA 10 DECEMBRE
18 Retour,28,10 DECEMBRE
62,1,10 DECEMBRE
62,2,TOUTA 10 DECEMBRE
62,3,LYCEE ARIANA
62,4,LA POSTE
62,5,ARRÉT BAB HADID
62,6,MAGRO
62,7,CITÉ ELLIL
62,8,HOPITAL MAHMOUD MATRI
62,9,TOUBEN 2
62,10,CROISEMENT RIADH ANDALOUS
62,11,CITÉ EL GHAZELA
62,12,USINE DE CARRELAGE
62,13,CITÉ POPULAIRE ENNAHLI
62,14,CARRIÉRE NAHLI
62,15,NAHLI
62,16,NAHLI 2
62,17,NAHLI 3
62,18,GUICHET GÉANT
62,19,CITE EL BOKRI
62 Retour,1,CITE EL BOKRI
62 Retour,2,GUICHET GÉANT
62 Retour,3,NAHLI 3
62 Retour,4,NAHLI 2
62 Retour,5,NAHLI
62 Retour,6,CARRIÉRE NAHLI
62 Retour,7,CITÉ POPULAIRE ENNAHLI
62 Retour,8,USINE DE CARRELAGE
62 Retour,9,CITÉ EL GHAZELA
62 Retour,10,CROISEMENT RIADH ANDALOUS
62 Retour,11,TOUBEN 2
62 Retour,12,HOPITAL MAHMOUD MATRI
62 Retour,13,CITÉ ELLIL
62 Retour,14,MAGRO
62 Retour,15,ARRÉT BAB HADID
62 Retour,16,LA POSTE
62 Retour,17,LYCEE ARIANA
62 Retour,18,TOUTA 10 DECEMBRE
62 Retour,19,10 DECEMBRE
62A,1,10 DECEMBRE
62A,2,TOUTA 10 DECEMBRE
62A,3,LYCEE ARIANA
62A,4,LA POSTE
62A,5,ARRÉT BAB HADID
62A,6,MAGRO
62A,7,CITÉ ELLIL
62A,8,HOPITAL MAHMOUD MATRI
62A,9,TOUBEN 2
62A,10,CROISEMENT RIADH ANDALOUS
62A,11,CITÉ EL GHAZELA
62A,12,USINE DE CARRELAGE
62A,13,CITÉ POPULAIRE ENNAHLI
62A,14,CARRIÉRE NAHLI
62A,15,NAHLI
62A,16,NAHLI 2
62A,17,NAHLI 3
62A,18,GUICHET GÉANT
62A,19,CITÉ 26/26
62A,20,MOSQUÉE BORJE TOUILE
62A,21,EJLAME
62A,22,ECOLE NATIONALE DES PRISONS
62A,23,STADE ESSIEBE
62A,24,CITÉ CHAKER RAOUED
62A,25,MOSQUÉE CITÉ CHAKER RAOUED
62A,26,SIDI AMOR
62A Retour,1,SIDI AMOR
62A Retour,2,MOSQUÉE CITÉ CHAKER RAOUED
62A Retour,3,CITÉ CHAKER RAOUED
62A Retour,4,STADE ESSIEBE
62A Retour,5,ECOLE NATIONALE DES PRISONS
